run_name,episode_uid,degree,spline_target_mode,signal_type,dimension,count,mean,std,p0,p1,p2,p5,p10,p25,p50,p75,p95,p99,p99_9,p99_99,p100
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,54,5664,7.255217124078347e-05,0.00015382520884370753,0.0,5.155501274247199e-20,3.5609637840670455e-19,1.2523648784679217e-12,3.979817053689773e-08,3.867893527131905e-06,2.6387474552080903e-05,8.077360471270278e-05,0.0002739246520444437,0.0007198280599577233,0.001969205125056169,0.0025486369259352646,0.002579101666547734
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,55,5664,7.077930723137094e-05,0.00011697476909200903,0.0,1.5389584271037372e-20,6.614704139350513e-20,1.1512190072754485e-12,5.5914128786749336e-08,4.554046555145519e-06,2.858230842115589e-05,9.24864515259409e-05,0.0002704125771583643,0.0005279586610411624,0.001084215686108111,0.001843812488318258,0.0021578488635075055
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,56,5664,0.0003674422464019361,0.0005360506122861264,0.0,3.045275598077688e-21,2.696674378553541e-20,3.247691005014996e-12,3.233274687319828e-07,2.8822821766222306e-05,0.00017251623710318187,0.0004942600450335288,0.0013737516600017276,0.002511344727450055,0.004677564374709593,0.006085433236337373,0.006283323094203208
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,57,5664,0.00013209663948889094,0.000338590341160445,0.0,0.0,1.7606262768017998e-19,7.619765929334351e-13,7.761621729773796e-08,8.116417541392806e-06,5.233739516852243e-05,0.0001489594957795326,0.00044133524327932675,0.0012939256083095087,0.004158104183157068,0.00817979591881318,0.00841665054178553
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,58,5664,5.254000251970181e-11,1.6661899971333473e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,2.220446049250313e-16,3.3306690738754696e-16,4.0190073491430667e-14,8.246183693662642e-09,7.39075524174456e-08,8.205474644196187e-08
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,59,5664,5.141151942334202e-14,1.5721565406933682e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,4.440892098500626e-16,6.661338147750939e-16,3.4359182166099296e-14,7.7786612706648e-12,6.971775969865644e-11,7.740297292002651e-11
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,60,5664,8.86340785841603e-05,0.00010078580021057177,0.0,0.0,2.220446049250313e-16,1.0975864661588764e-11,2.397216730232193e-07,1.4266451321631735e-05,5.582891624017483e-05,0.0001265913553099851,0.0002936697778248339,0.00044081789488956797,0.0006657512208201911,0.0007197633371818818,0.0007299834770458924
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,61,5664,7.927061620665896e-05,9.081757387891557e-05,0.0,1.734723475976807e-18,6.033368249447338e-17,9.470415422138366e-12,2.228752980061504e-07,1.2434378249348479e-05,5.101639105592644e-05,0.00011550921939029691,0.0002542282613391746,0.0004113051980285829,0.0006606935267975561,0.0008774606932013863,0.0009011084190315745
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,62,5664,0.0001103791139494524,0.00013958544963523143,0.0,1.734723475976807e-18,2.1966129188514225e-16,1.7538698345778734e-11,3.2635214227208514e-07,1.5162291431020797e-05,6.316252895361904e-05,0.00014945194267241852,0.0003789133244024299,0.0006539404826820514,0.0010235637660004394,0.001234848667653494,0.0012776864007805373
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,63,5664,0.0002372611945315071,0.00031892865468805996,0.0,6.938893903907228e-18,2.910692520341486e-16,2.8402067599539103e-11,5.622372051476708e-07,2.8821545149717957e-05,0.0001271469181892762,0.00030899374797334605,0.0008878588953427528,0.001513819877731751,0.002484488512781453,0.002884221905128866,0.0031291861896876327
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action,64,5664,1.412716480092975e-05,0.00010218320544508706,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,3.3306690738754696e-16,2.9779034754206864e-06,0.000493603786937611,0.0012838768419680142,0.0022202179847656063,0.0022673537518329567
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action_velocity,0,5664,0.001459996433940607,0.0040808335599590885,2.7923009636516465e-27,5.183597070263317e-09,8.731605662807755e-08,8.712975972775048e-07,4.231179458118382e-06,2.879634580620705e-05,0.00013953720059799678,0.0009456203228243222,0.0073855641960866745,0.02069200224256756,0.043443295609564545,0.0599342696974045,0.06203146253701419
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action_velocity,1,5664,0.0034824077295675833,0.005696343368024355,1.0183278438113258e-07,8.338978339618381e-06,1.7294327176207036e-05,5.996032250266432e-05,0.00015783126962958945,0.0004920821168248814,0.0015007706465684496,0.004022523329199781,0.013723335120530063,0.02810149434955334,0.0509421688630625,0.07348124372474686,0.07659821407795342
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action_velocity,2,5664,0.0007915963585208654,0.003117496284535701,1.9631694514562343e-28,4.2906416976316834e-13,3.686253674296027e-11,7.466144339653542e-09,9.577044104176545e-08,3.779347856639778e-06,4.276808711362672e-05,0.00021440731367072715,0.0038746786466740007,0.013806918229751592,0.040674757891426966,0.06739183149394652,0.0693484343589868
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action_velocity,3,5664,0.003710867291440507,0.006586320355099822,8.75153571295445e-08,1.805029954052551e-05,3.5313365808079776e-05,8.729303606062992e-05,0.0001803392588981973,0.0005384552173125787,0.0015831132628878154,0.003967255852838967,0.014624156531355703,0.032910888010025514,0.06496222987532918,0.07982139644051993,0.08028181714289567
temp,season_POC22061_2026_07_14_10_09_42_train__episode_000000,3,global_action,action_velocity,4,5664,0.00750491117080103,0.01407102789968512,1.755612465352582e-09,8.829992821820913e-07,2.696380331464868e-06,1.6441116992359862e-05,6.1004425768826575e-05,0.00046695589045964647,0.002495867949278493,0.008540317709569659,0.031178881956387086,0.06369112342009496,0.145633805030529,0.23863767769887223,0.25635628862836213
